,NBA_age,NBA_ast_per_g,NBA_blk_per_g,NBA_drb_per_g,NBA_efg_pct,NBA_fg2_pct,NBA_fg2_per_g,NBA_fg2a_per_g,NBA_fg3_pct,NBA_fg3_per_g,NBA_fg3a_per_g,NBA_fg_pct,NBA_fg_per_g,NBA_fga_per_g,NBA_first_team,NBA_ft_pct,NBA_ft_per_g,NBA_fta_per_g,NBA_g,NBA_gs,NBA_lg_id,NBA_mp_per_g,NBA_orb_per_g,NBA_pf_per_g,NBA_pos,NBA_pts_per_g,NBA_stl_per_g,NBA_team_id,NBA_tov_per_g,NBA_trb_per_g,ast,blk,conf_abbr,drb,fg,fg2,fg2a,fg3,fg3a,fga,ft,fta,g,mp,orb,pf,player,pts,school_name,stl,tov,trb,year_max,year_min
834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161,9,AEC,188,108,87,213,21,74,287,73,113,61,1898,99,164,Matt Wolff,310,Boston University,74,144,287,2009,2008
835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,5,AAC,75,99,57,112,42,159,271,69,93,62,1075,32,85,Brendan Adams,309,Connecticut,22,55,107,2020,2019
836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,6,Total,93,98,35,73,63,173,246,50,59,83,1282,9,119,Michael Bibby,309,Total,37,92,102,2020,2017
837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,22,MAC,94,102,47,92,55,171,263,50,59,61,1623,49,77,Anthony Byrd,309,Toledo,59,73,143,2009,2008
838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,57,SWAC,157,126,126,254,0,1,255,57,126,111,1746,138,296,Steven Danridge,309,Grambling,24,111,295,2014,2011
839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,14,Big South,127,125,115,190,10,26,216,49,74,45,698,65,74,Ben Drake,309,Presbyterian,7,50,192,2020,2019
840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,19,Big Ten,208,134,132,256,2,13,269,39,52,63,1427,75,135,Seth Gorney,309,Iowa,25,59,283,2008,2007
841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,7,SWAC,107,124,102,198,22,68,266,39,73,53,891,54,95,Thaddeus Handley,309,Arkansas-Pine Bluff,40,74,161,2016,2015
842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,6,Big West,69,105,50,106,55,172,278,44,58,31,780,34,64,Rodney Henderson,309,Cal State Northridge,21,27,103,2020,2019
843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,14,CUSA,86,100,50,114,50,136,250,59,81,30,893,16,59,Chris Moore,309,Tulane,29,42,102,2007,2007
844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,5,GWC,129,108,80,186,28,79,265,65,88,31,955,34,76,Michael Moss,309,Houston Baptist,87,125,163,2011,2011
845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,2,MVC,58,93,10,17,83,192,209,40,49,59,992,8,61,Adam Viet,309,Northern Iowa,16,23,66,2008,2007
846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,10,AEC,128,111,85,218,26,105,323,61,105,39,1113,41,75,Romello Walker,309,Binghamton,31,75,169,2016,2015
847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,3,Total,106,106,81,210,25,62,272,72,107,73,1218,30,140,Kenny Wormley,309,Total,38,87,136,2019,2016
848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,3,Sun Belt,111,116,98,197,18,63,260,58,95,93,1163,46,98,Shelby Adams,308,Texas State,40,44,157,2020,2018
849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,7,Mid-Cont,78,121,121,242,0,7,249,66,97,24,651,43,63,Dee Ayuba,308,Missouri-Kansas City,11,39,121,2007,2007
850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,36,ACC,176,114,114,243,0,0,243,80,124,32,783,88,81,Armando Bacot,308,North Carolina,16,55,264,2020,2020
851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,0,Total,73,109,53,125,56,185,310,34,44,62,1205,15,57,Cameron Bacote,308,Total,20,64,88,2020,2018
852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,9,Total,118,103,75,167,28,84,251,74,99,61,1205,69,65,Darius Beane,308,Total,39,64,187,2020,2019
853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,22,CUSA,215,121,114,231,7,20,251,59,87,64,1229,73,136,Atem Bior,308,Texas-San Antonio,32,100,288,2020,2019
854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,26,CAA,191,110,86,180,24,106,286,64,89,88,1607,83,141,Chris Darnell,308,William & Mary,24,110,274,2009,2007
855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,13,Total,114,112,105,230,7,15,245,77,110,82,953,58,124,Danny Dixon,308,Total,13,50,172,2020,2016
856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,46,Total,189,110,103,251,7,24,275,81,148,53,988,108,143,Chris Gadley,308,Total,20,74,297,2009,2007
857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,0,Total,66,101,35,97,66,167,264,40,57,38,624,16,65,Tre Harris,308,Total,15,42,82,2017,2015
858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,43,Total,142,95,83,223,12,50,273,106,144,57,1001,88,114,Scotty McRae,308,Total,29,82,230,2010,2007
859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,26,CUSA,171,103,103,189,0,0,189,102,155,106,1504,115,219,Sam Mitchell,308,Tulsa,24,98,286,2009,2007
860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,24,Total,122,128,128,263,0,0,263,52,139,52,880,54,119,Prince Oduro,308,Total,8,73,176,2020,2018
861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,5,Southland,53,111,79,173,32,103,276,54,82,33,833,23,93,Kevin Perkins,308,Texas A&M-Corpus Christi,33,100,76,2009,2008
862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,18,MEAC,149,120,119,243,1,10,253,67,104,59,1099,84,181,Markee Teal,308,Florida A&M,31,86,233,2013,2012
863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,1,WAC,165,124,124,284,0,2,286,60,98,85,1104,100,109,Devonte Thomas,308,San Jose State,25,61,265,2009,2007
864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,3,CAA,106,112,75,199,37,151,350,47,66,63,1617,10,147,Kris Walden,308,Towson,66,174,116,2013,2012
865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,13,Southland,120,98,23,60,75,242,302,37,51,110,1180,36,159,Aaron Weidenaar,308,Central Arkansas,18,58,156,2020,2017
866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,23,Big Ten,244,93,58,145,35,127,272,87,124,95,1906,75,151,Da'Monte Williams,308,Illinois,71,72,319,2020,2018
867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,15,CAA,178,111,69,136,42,121,257,44,60,91,1228,68,158,Simon Wright,308,Elon,26,59,246,2020,2018
868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,2,Big West,58,106,36,114,70,210,324,25,34,30,1023,19,55,Justin Bell,307,UC-Riverside,41,85,77,2007,2007
869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,62,MAAC,211,112,112,236,0,8,244,83,114,112,1327,94,255,Kentrall Brooks,307,Marist,21,118,305,2017,2014
870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,26,SWAC,161,125,98,208,27,93,301,30,65,72,1520,101,123,Stephawn Brown,307,Alabama State,36,89,262,2013,2010
871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,8,MEAC,160,117,89,271,28,91,362,45,69,85,1539,42,124,D'Andre Bullard,307,Florida A&M,67,127,202,2014,2012
872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,0,Total,66,74,46,116,28,88,204,131,177,58,1329,20,125,Dre Conner,307,Total,38,85,86,2013,2011
873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,21,Pac-12,104,112,98,205,14,62,267,69,106,62,916,31,91,Jaiden Delaire,307,Stanford,21,56,135,2020,2019
874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,2,WCC,72,103,43,73,60,143,216,41,57,31,742,26,51,Scott Dougherty,307,Santa Clara,11,32,98,2007,2007
875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,49,Big South,167,124,124,248,0,0,248,59,100,55,844,141,121,Marcus Freeman,307,Coastal Carolina,22,39,308,2016,2015
876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,16,Big Sky,107,107,41,73,66,176,249,27,33,43,792,35,102,Sarp Gobeloglu,307,Montana State,9,49,142,2017,2016
877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,7,WAC,79,116,68,150,48,171,321,27,50,65,1307,34,128,Jamar Greene,307,Boise State,37,107,113,2009,2008
878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,92,Big South,191,121,120,250,1,4,254,64,98,71,1095,111,110,Eric Hall,307,Radford,25,74,302,2009,2007
879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,1,MAC,40,107,62,134,45,139,273,48,64,35,786,9,81,Humpty Hitchens,307,Akron,44,86,49,2009,2009
880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186,0,Southland,99,83,38,115,45,130,245,96,116,66,1649,21,95,D.J. Jackson,307,Oral Roberts,52,100,120,2014,2013
881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,16,Total,139,102,102,209,0,0,209,103,157,60,1130,102,112,James Lewis Jr.,307,Total,13,88,241,2020,2018
882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,13,Big South,147,105,33,87,72,231,318,25,43,66,1377,95,137,Duncan LeXander,307,Charleston Southern,48,65,242,2020,2019
883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,22,Horizon,91,134,134,232,0,0,232,39,77,97,1098,91,173,Devon Long,307,Cleveland State,22,55,182,2014,2011
884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,81,MEAC,144,130,130,204,0,0,204,47,85,35,925,90,73,Isaiah Martin,307,Florida A&M,16,38,234,2019,2018
885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,2,NEC,117,99,50,120,49,126,246,60,87,61,996,36,109,Brandon Powell,307,Fairleigh Dickinson,53,68,153,2020,2019
886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,62,MEAC,298,95,94,238,1,3,241,116,220,91,2006,172,288,Theo Smalling,307,Hampton,58,123,470,2009,2007
887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191,5,Big South,159,104,79,172,25,73,245,74,148,33,957,33,87,Chandler Vaudrin,307,Winthrop,45,88,192,2020,2020
888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,31,Total,199,98,33,78,65,221,299,46,68,87,1338,58,174,Dion Wade,307,Total,67,44,257,2017,2014
889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,71,MAAC,148,106,106,202,0,1,203,95,162,89,1189,125,254,Jawaan Wright,307,Loyola (MD),38,62,273,2010,2007
890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,22,Patriot,194,106,73,156,33,91,247,61,90,98,1315,64,198,John Adams,306,Lehigh,39,82,258,2012,2009
891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,22,AEC,93,119,118,225,1,1,226,67,112,39,860,93,96,Brian Andre,306,Maine,15,81,186,2008,2007
892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,27,AEC,160,108,83,131,25,113,244,65,101,71,872,57,143,Max Curran,306,Maryland-Baltimore County,19,57,217,2020,2017
893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,15,A-10,119,103,100,205,3,36,241,97,129,63,1099,65,164,Jermaine Harris,306,Rhode Island,30,77,184,2020,2019
894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,25,Total,116,123,123,206,0,0,206,60,98,88,1186,86,189,James Johnson,306,Total,16,47,202,2014,2011
895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,82,Big Ten,266,113,113,221,0,2,223,80,128,117,1617,132,258,Bakary Konate,306,Minnesota,35,85,398,2018,2015
896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,3,WAC,79,97,69,179,28,89,268,84,111,62,1402,26,138,James Loe,306,Louisiana Tech,43,118,105,2009,2008
897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,4,Big West,93,106,91,188,15,61,249,79,113,59,1096,15,88,Marcus McIntosh,306,UC-Irvine,41,83,108,2008,2007
898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,20,SWAC,106,127,127,330,0,6,336,52,85,127,1713,86,265,Dontaveon Robinson,306,Jackson State,65,87,192,2017,2014
899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,2,Total,95,100,25,62,75,213,275,31,45,84,1260,13,84,Ray Rodriguez,306,Total,24,108,108,2016,2013
900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,13,Southland,136,105,83,179,22,64,243,74,111,55,878,55,117,Gerrell Thomas,306,Northwestern State,20,100,191,2008,2007
901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,9,SWAC,90,101,71,154,30,85,239,74,94,35,906,41,81,Julius Young,306,Jackson State,46,67,131,2007,2007
902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,4,Big Sky,68,118,89,235,29,79,314,40,60,101,1359,29,129,Sherrod Baldwin,305,Idaho State,43,78,97,2013,2009
903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,29,MVC,110,113,90,156,23,55,211,56,73,62,1197,54,129,Trevor Berkeley,305,Drake,30,63,164,2015,2014
904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,36,OVC,98,114,113,227,1,8,235,76,159,28,624,67,78,Dorien Brown,305,Jacksonville State,16,53,165,2008,2007
905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,44,Total,188,113,112,200,1,2,202,78,118,65,1188,112,165,Stokley Chaffee,305,Total,37,72,300,2019,2016
906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,48,Total,170,119,119,229,0,1,230,67,119,86,1211,80,116,Daquan Joyner,305,Total,31,68,250,2012,2008
907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,62,ACC,204,117,117,259,0,0,259,71,105,42,1023,109,72,Anthony King,305,Miami (FL),29,51,313,2008,2007
908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,92,Southland,144,139,136,243,3,22,265,24,42,88,1146,99,210,Ryghe Lyons,305,Nicholls State,35,87,243,2020,2018
909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,5,Big South,108,106,42,139,64,164,303,29,47,58,1167,19,117,Darius Moore,305,Presbyterian,38,106,127,2017,2016
910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,35,MEAC,143,118,118,245,0,2,247,69,136,63,1155,72,160,Saadiq Muhammad,305,Savannah State,31,73,215,2015,2014
911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,5,MAC,106,104,72,143,32,90,233,65,83,67,1108,38,74,Chauncey Orr,305,Bowling Green State,39,58,144,2015,2012
912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,9,SWAC,163,123,120,220,3,17,237,56,97,31,814,90,69,Yahuza Rasas,305,Texas Southern,13,55,253,2020,2020
913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,78,NEC,119,119,119,230,0,0,230,67,102,34,1060,67,102,Jemino Sobers,305,Central Connecticut State,24,68,186,2007,2007
914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,20,CUSA,145,89,49,125,40,104,229,87,122,62,1383,57,135,Matt Wheaton,305,Tulane,33,75,202,2008,2007
915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,7,MAAC,61,102,54,130,48,131,261,53,64,50,917,17,88,Jeremiah Williams,305,Canisius,40,71,78,2015,2014
916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,19,OVC,140,121,100,237,21,63,300,41,62,49,1024,72,89,Erik Adams,304,Jacksonville State,35,53,212,2008,2007
917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178,4,Total,208,91,66,163,25,80,243,97,158,90,2028,41,206,Joe Bramanti,304,Total,55,133,249,2016,2013
918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,13,Horizon,133,112,112,243,0,1,244,80,164,59,1154,101,139,Paris Carter,304,Illinois-Chicago,17,92,234,2012,2011
919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,84,Big Sky,177,113,113,298,0,0,298,78,128,59,1001,63,132,Jayson Cheesman,304,Southern Utah,11,83,240,2014,2013
920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,10,Summit,153,109,81,199,28,78,277,58,100,59,943,35,91,Freddy Coleman,304,North Dakota State,47,94,188,2011,2009
921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,1,Southern,83,95,11,30,84,211,241,30,37,33,982,22,66,Nathan Cranford,304,Appalachian State,35,43,105,2007,2007
922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,9,SWAC,118,91,74,174,17,43,217,105,139,29,783,53,69,Mark Gary,304,Grambling,13,84,171,2015,2015
923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,9,Total,95,117,77,130,40,122,252,30,44,70,1135,32,115,Erten Gazi,304,Total,30,68,127,2020,2016
924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,10,Total,161,96,60,120,36,107,227,76,109,94,1097,51,112,Ryan Johnson,304,Total,28,49,212,2019,2017
925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,4,Southland,62,72,53,123,19,43,166,141,180,32,906,19,45,Keenan Jones,304,Northwestern State,41,105,81,2007,2007
926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,25,MEAC,102,117,109,223,8,28,251,62,120,32,828,74,95,Lenjo Kilo,304,Savannah State,18,65,176,2016,2016
927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,7,Horizon,124,113,113,203,0,3,206,78,131,33,868,83,59,Daniel Oladapo,304,Oakland,22,63,207,2020,2020
928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,7,Ivy,56,105,74,154,31,75,229,63,73,19,610,14,47,Leon Pattman,304,Dartmouth,27,41,70,2007,2007
929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213,12,Total,196,111,95,242,16,50,292,66,97,67,1538,36,121,Antonio Robinson,304,East Carolina,92,102,232,2015,2014
930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,62,SEC,114,128,128,225,0,2,227,48,122,94,1207,98,181,Galin Smith,304,Alabama,8,80,212,2020,2018
931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,6,Total,87,95,56,156,39,124,280,75,122,54,1366,8,86,J.T. Thomas,304,Total,32,75,95,2015,2011
932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152,2,Southern,156,104,77,173,27,101,274,69,103,62,1563,26,147,Brian Waters,304,Elon,49,124,182,2008,2007
933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,74,ACC,157,116,110,201,6,14,215,66,104,121,1368,94,200,David Weaver,304,Wake Forest,21,69,251,2010,2007
934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,42,Total,143,114,111,263,3,11,274,73,149,57,1022,80,155,Tafari Whittingham,304,Total,23,88,223,2017,2015
935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164,4,SEC,97,99,50,139,49,146,285,57,93,115,1424,15,113,Vincent Williams,304,Georgia,50,109,112,2013,2010
936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,1,Sun Belt,80,98,53,115,45,134,249,63,82,33,715,33,72,Justin Wright,304,Troy,9,47,113,2013,2012
937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,30,SWAC,113,120,118,204,2,7,211,62,100,28,695,71,85,Juan Wyatt,304,Alcorn State,14,66,184,2007,2007
938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,18,MWC,110,100,87,154,13,60,214,90,137,77,989,63,150,Xavier Adams,303,New Mexico,37,69,173,2017,2015
939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,15,NEC,135,108,108,220,0,0,220,87,114,48,1099,115,119,Louis Brookins,303,Quinnipiac,13,66,250,2009,2008
940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,37,A-10,130,122,119,206,3,9,215,56,81,86,1149,108,144,Jesse Bunting,303,Fordham,41,40,238,2019,2016
941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178,4,OVC,93,101,72,196,29,88,284,72,106,59,1328,30,163,Antwuan Butler,303,Austin Peay,48,79,123,2020,2019
942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,12,Total,77,94,24,60,70,223,283,45,56,81,932,22,52,Ricky Council II,303,Total,19,35,99,2020,2016
943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,4,AAC,31,105,37,71,68,163,234,25,30,30,717,27,41,Darin Green Jr.,303,Central Florida,17,26,58,2020,2020
944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,108,OVC,174,124,124,223,0,0,223,55,86,61,1317,123,204,Jamal Hunter,303,Jacksonville State,31,64,297,2015,2014
945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,13,Total,96,108,80,167,28,100,267,59,91,65,934,42,109,Abu Kigab,303,Total,28,55,138,2020,2018
946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,82,MEAC,265,112,111,238,1,8,246,78,138,61,1152,90,173,Brendan Medley-Bacon,303,Coppin State,16,111,355,2020,2019
947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,0,WAC,60,93,25,54,68,171,225,49,57,39,884,9,63,Ty Rowell,303,California Baptist,15,41,69,2020,2019
948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,4,MEAC,51,116,80,149,36,92,241,35,47,85,671,56,55,Tyler Streeter,303,Morgan State,16,29,107,2019,2016
949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,14,OVC,92,124,124,269,0,0,269,55,73,61,1050,65,87,Edin Suljic,303,Eastern Illinois,17,72,157,2010,2009
950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136,2,Southern,78,96,28,66,68,164,230,43,60,31,961,13,69,Eric Webb,303,Furman,44,90,91,2007,2007
951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,16,CUSA,184,115,88,207,27,93,300,46,74,32,892,64,72,Jack Williams,303,Rice,10,52,248,2019,2019
952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,0,MEAC,66,109,72,191,37,101,292,48,82,47,891,36,98,Lenny Young,303,Coppin State,37,82,102,2010,2009
953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,31,SWAC,102,117,108,252,9,45,297,59,81,28,695,32,91,Markedric Bell,302,Arkansas-Pine Bluff,22,61,134,2020,2020
954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,54,Total,168,127,126,273,1,9,282,47,102,90,1085,101,135,Maciej Bender,302,Total,18,78,269,2020,2017
955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170,1,Southland,84,100,53,111,47,148,259,55,81,77,1347,18,136,Lamont Berzat,302,New Orleans,91,87,102,2020,2018
956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,54,Big West,180,120,115,241,5,20,261,55,102,96,1344,113,159,Jarriesse Blackmon,302,UC-Santa Barbara,35,49,293,2019,2016
957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,13,A-Sun,71,108,65,150,43,132,282,43,65,42,975,35,97,Robert Boyd,302,Lipscomb,69,74,106,2012,2011
958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136,3,MAAC,78,84,78,206,6,42,248,128,171,49,910,34,63,Kasim Chandler,302,Quinnipiac,24,97,112,2015,2014
959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,16,CAA,139,100,83,195,17,68,263,85,108,32,804,62,87,Arnaud Dahi,302,Old Dominion,32,51,201,2007,2007
960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,1,AEC,97,111,89,218,22,64,282,58,81,61,1210,28,80,Joey Getz,302,Maryland-Baltimore County,57,90,125,2014,2012
961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,27,NEC,96,113,73,109,40,109,218,36,52,106,781,66,110,Booker Hucks,302,Long Island University,14,50,162,2013,2010
962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,23,ACC,69,110,68,119,42,107,226,40,54,31,637,48,58,Matthew Hurt,302,Duke,14,27,117,2020,2020
963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163,5,Patriot,101,94,36,106,58,152,258,56,82,91,1461,17,101,Eric Johnson,302,Boston University,59,91,118,2018,2015
964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,3,GWC,70,111,77,156,34,95,251,46,78,31,889,15,62,Jason Johnson,302,Utah Valley,28,47,85,2013,2013
965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,30,Ivy,185,115,115,294,0,0,294,72,113,107,1277,88,172,Matt LaBove,302,Dartmouth,13,76,273,2013,2010
966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,6,MWC,104,106,76,161,30,84,245,60,82,30,961,23,84,Corey Lewis,302,Colorado State,61,89,127,2007,2007
967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,0,SWAC,53,89,44,118,45,144,262,79,115,53,1075,19,66,Darryl Marshall,302,Mississippi Valley State,37,86,72,2014,2013
968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,4,NEC,127,105,67,139,38,124,263,54,71,64,997,20,63,Zach Radz,302,Sacred Heart,15,58,147,2019,2017
969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,1,MVC,56,109,74,160,35,106,266,49,71,41,961,10,67,Ronnie Rousseau III,302,Missouri State,21,54,66,2018,2017
970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,33,Total,186,108,106,209,2,17,226,84,134,82,1118,91,179,Jahmiah Simmons,302,Total,20,58,277,2020,2017
971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,6,Summit,96,104,42,91,62,188,279,32,55,57,901,20,102,Tim Smallwood,302,Omaha,39,48,116,2016,2015
972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175,1,Total,163,101,57,118,44,136,254,56,72,65,1186,27,89,Julian Walters,302,Total,48,79,190,2019,2017
973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,10,Southland,100,105,86,177,19,73,250,72,101,39,618,62,99,James Barrett,301,Sam Houston State,15,49,162,2008,2007
974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,16,Horizon,115,89,59,133,30,94,227,93,151,59,1052,43,127,Armond Battle,301,Wright State,44,73,158,2012,2011
975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,62,SEC,136,132,132,223,0,0,223,37,71,63,979,79,150,Reggie Chaney,301,Arkansas,39,75,215,2020,2019
